num,text,0,1,2,3,4,5,6,7,8,9
429,Rental Rate Per Day: 1-2 days: $208 3-6 days: $306 7+ days: $420,0.368,0.14300000000000002,0.18,0.023,0.023,0.195,0.045,0.0,0.0,0.023
430,"Ladies, now let’s get in formation, ’cause I slay.",0.135,0.376,0.023,0.098,0.045,0.188,0.023,0.045,0.0,0.068
431,You win the best dad award!,0.023,0.195,0.263,0.188,0.0,0.218,0.045,0.023,0.045,0.0
432,If you got it...,0.14300000000000002,0.045,0.14300000000000002,0.195,0.045,0.308,0.075,0.023,0.023,0.0
433,Nightly Performances December 4-8 at 7pm Tickets:sparkhigh.com/theater,0.105,0.257,0.25,0.066,0.0,0.138,0.02,0.0,0.086,0.079
434,25 min,0.12,0.12,0.271,0.0,0.0,0.165,0.12,0.135,0.023,0.045
435,Best fall foliage trips in U.S.,0.15,0.195,0.24100000000000002,0.045,0.045,0.12,0.09,0.023,0.023,0.068
436,Bike to Work Challenge,0.12,0.218,0.023,0.218,0.0,0.068,0.113,0.24100000000000002,0.0,0.0
437,Psssst! Don't forget...,0.0,0.20199999999999999,0.079,0.175,0.026000000000000002,0.14,0.08800000000000001,0.184,0.079,0.026000000000000002
438,seeking balance,0.039,0.191,0.151,0.217,0.039,0.184,0.0,0.11800000000000001,0.02,0.039
439,Post Graduation Road Trip,0.165,0.12,0.165,0.271,0.0,0.158,0.045,0.075,0.0,0.0
440,Seasonal Employees,0.15,0.12,0.14300000000000002,0.045,0.045,0.135,0.12,0.218,0.023,0.0
441,And so the adventure begins!,0.0,0.263,0.17300000000000001,0.12,0.0,0.045,0.098,0.12,0.135,0.045
442,Be the Hero your Child wants you to be.,0.045,0.248,0.09,0.12,0.0,0.0,0.188,0.263,0.023,0.023
443,It’s Homecoming Season!,0.0,0.14300000000000002,0.135,0.301,0.023,0.09,0.075,0.113,0.023,0.098
444,Open Every Day: 9am to 8pm 1234 Spark Lane,0.12,0.14300000000000002,0.12,0.195,0.0,0.188,0.045,0.075,0.023,0.09
445,STOP AND SMELL THE ROSES.,0.023,0.17300000000000001,0.12,0.226,0.0,0.023,0.023,0.045,0.203,0.165
446,Pros & Cons of a Home Office,0.105,0.08800000000000001,0.307,0.08800000000000001,0.0,0.132,0.105,0.08800000000000001,0.0,0.08800000000000001
447,50%,0.053,0.105,0.289,0.053,0.0,0.114,0.132,0.254,0.0,0.0
448,Color Experiment step-by-step tutorial,0.271,0.195,0.045,0.045,0.0,0.165,0.14300000000000002,0.068,0.068,0.0
449,You will win once you learn how to fail,0.023,0.098,0.09,0.15,0.075,0.09,0.165,0.24100000000000002,0.0,0.068
450,Introduction To Spool Knitting,0.075,0.075,0.21100000000000002,0.248,0.09,0.09,0.023,0.023,0.045,0.12
451,The impulse to travel is one of those hopeful symptoms of life.,0.075,0.12,0.165,0.17300000000000001,0.075,0.09,0.0,0.045,0.12,0.135
452,Tegalalang RICE TERRACE UBUD BALI,0.075,0.21100000000000002,0.24100000000000002,0.14300000000000002,0.0,0.14300000000000002,0.023,0.045,0.098,0.023
453,KATHLEEN'S 21st BIRTHDAY BASH,0.24100000000000002,0.075,0.316,0.0,0.0,0.21100000000000002,0.045,0.0,0.09,0.023
454,• Custom Color Picker • Opacity & Spacing Value Label • Text & Photo Order Arrangement • Tons of Bug Fixes,0.098,0.165,0.068,0.21100000000000002,0.075,0.263,0.075,0.023,0.0,0.023
455,5 Days until Christmas,0.12,0.12,0.28600000000000003,0.14300000000000002,0.09,0.14300000000000002,0.075,0.0,0.0,0.023
456,homemade cookies,0.0,0.195,0.14300000000000002,0.248,0.023,0.045,0.0,0.045,0.188,0.113
457,Baby it’s cold outside! We have a new fall menu to warm you up.,0.175,0.193,0.20199999999999999,0.079,0.026000000000000002,0.079,0.0,0.053,0.053,0.14
458,Sketching & Journaling Workshop,0.068,0.12,0.248,0.17300000000000001,0.045,0.233,0.045,0.0,0.0,0.068
459,There is magic in the night when pumpkins glow by moonlight.,0.023,0.14300000000000002,0.15,0.233,0.098,0.0,0.023,0.195,0.068,0.068
460,Cutting-edge and high-tech wrist watch,0.0,0.195,0.188,0.15,0.045,0.113,0.14300000000000002,0.045,0.023,0.098
461,Under the Lights,0.0,0.257,0.086,0.171,0.066,0.11800000000000001,0.0,0.11800000000000001,0.099,0.086
462,GRL PWR,0.14300000000000002,0.045,0.165,0.14300000000000002,0.0,0.113,0.045,0.248,0.075,0.023
463,Open mic night,0.0,0.33799999999999997,0.24100000000000002,0.0,0.0,0.21100000000000002,0.09,0.045,0.0,0.075
464,Surf meet-up at Lahaina Harbor in West Maui,0.165,0.0,0.113,0.068,0.045,0.34600000000000003,0.045,0.045,0.0,0.17300000000000001
465,Backyard BBQ,0.0,0.09,0.12,0.271,0.0,0.09,0.075,0.165,0.165,0.023
466,Spring Dreams Mood Board,0.0,0.17300000000000001,0.15,0.165,0.075,0.113,0.09,0.09,0.12,0.023
467,Eat the rainbow!,0.0,0.098,0.15,0.14300000000000002,0.195,0.045,0.113,0.113,0.098,0.045
468,Display your art at the craft exhibition show,0.0,0.237,0.113,0.184,0.045,0.184,0.055999999999999994,0.068,0.068,0.045
469,Extending my trip and staying in Greece!,0.08800000000000001,0.079,0.114,0.079,0.175,0.16699999999999998,0.053,0.14,0.105,0.0
470,Mini Entree with Grilled Seasonal Vegetables plus Soft Drink,0.14300000000000002,0.075,0.12,0.075,0.023,0.28600000000000003,0.045,0.12,0.023,0.09
471,EXTRA 40% OFF & FREE SHIPPING,0.254,0.14,0.342,0.0,0.026000000000000002,0.132,0.0,0.053,0.0,0.053
472,10 Tips on How to Style Your Blog Photos,0.218,0.218,0.135,0.045,0.15,0.158,0.0,0.0,0.075,0.0
473,financial statements 04,0.098,0.226,0.21100000000000002,0.045,0.023,0.09,0.023,0.195,0.0,0.09
474,We are the new kids on the block!,0.023,0.12,0.293,0.195,0.09,0.068,0.188,0.0,0.023,0.0
475,10 Essentials for A Boho Chic Space,0.09,0.12,0.17300000000000001,0.14300000000000002,0.0,0.233,0.023,0.023,0.12,0.075
476,COACHELLA VIBES,0.237,0.145,0.066,0.349,0.0,0.066,0.0,0.079,0.059000000000000004,0.0
477,Juicy Freebies!,0.0,0.195,0.165,0.17300000000000001,0.0,0.158,0.098,0.045,0.068,0.098
478,Landscapes of the West,0.045,0.17300000000000001,0.188,0.28600000000000003,0.0,0.045,0.098,0.12,0.023,0.023
479,Midnight Hike,0.105,0.079,0.21100000000000002,0.171,0.105,0.16399999999999998,0.039,0.066,0.0,0.059000000000000004
480,LOVE IS LOVE,0.08800000000000001,0.193,0.16699999999999998,0.16699999999999998,0.053,0.0,0.053,0.175,0.053,0.053
481,"Above all, be the heroine of your life, not the victim.",0.026000000000000002,0.175,0.193,0.079,0.08800000000000001,0.132,0.08800000000000001,0.14,0.0,0.079
482,#friyay vibes,0.165,0.15,0.14300000000000002,0.24100000000000002,0.045,0.12,0.045,0.023,0.045,0.023
483,Make a Difference Be a Youth Mentor,0.14,0.105,0.175,0.16699999999999998,0.0,0.228,0.0,0.053,0.079,0.053
484,6 DIY Festive Fall Projects,0.105,0.125,0.145,0.19699999999999998,0.02,0.145,0.039,0.02,0.145,0.059000000000000004
485,Bullet Journals!,0.068,0.15,0.12,0.263,0.023,0.045,0.165,0.14300000000000002,0.0,0.023
486,"Hello, May!",0.053,0.228,0.08800000000000001,0.281,0.026000000000000002,0.026000000000000002,0.0,0.053,0.21899999999999997,0.026000000000000002
487,Invest in Solar Panels book a free consultation by Dec 20,0.17300000000000001,0.263,0.113,0.075,0.0,0.188,0.075,0.09,0.0,0.023
488,S/A 2018,0.217,0.105,0.22399999999999998,0.099,0.0,0.099,0.059000000000000004,0.19699999999999998,0.0,0.0
489,"I WANNA REALLY, REALLY, REALLY WANNA",0.151,0.039,0.21100000000000002,0.191,0.039,0.138,0.02,0.066,0.086,0.059000000000000004
490,Math Question of the Day,0.14300000000000002,0.195,0.14300000000000002,0.075,0.0,0.233,0.068,0.12,0.023,0.0
491,Miami Vices,0.12,0.218,0.271,0.14300000000000002,0.068,0.068,0.068,0.045,0.0,0.0
492,Join Us For Family Fun Day!,0.045,0.098,0.098,0.308,0.075,0.188,0.0,0.045,0.14300000000000002,0.0
493,New Years Eve Party,0.0,0.248,0.12,0.12,0.068,0.233,0.09,0.098,0.0,0.023
494,2018 1 year = 365 opportunities,0.068,0.195,0.195,0.165,0.023,0.165,0.14300000000000002,0.045,0.0,0.0
495,Happy Father's Day,0.0,0.068,0.24100000000000002,0.12,0.075,0.12,0.0,0.165,0.068,0.14300000000000002
496,Irina & Calin,0.079,0.114,0.0,0.307,0.14,0.114,0.0,0.053,0.08800000000000001,0.105
497,Let's make amazing things together!,0.15,0.12,0.113,0.248,0.0,0.14300000000000002,0.0,0.09,0.068,0.068
498,Super Bowl 2018,0.075,0.165,0.098,0.045,0.0,0.14300000000000002,0.165,0.308,0.0,0.0
499,"Pencils down, it’s winter break! See you in the new school year!",0.075,0.195,0.188,0.195,0.045,0.135,0.0,0.0,0.023,0.14300000000000002
500,40% OFF EVERYTHING,0.217,0.11800000000000001,0.322,0.059000000000000004,0.0,0.059000000000000004,0.099,0.105,0.02,0.0
501,Follow your truth,0.0,0.023,0.248,0.188,0.12,0.113,0.09,0.075,0.0,0.14300000000000002
502,Photographers Guide,0.09,0.17300000000000001,0.195,0.15,0.0,0.18,0.12,0.09,0.0,0.0
503,you'll do.,0.0,0.12,0.068,0.263,0.068,0.12,0.0,0.195,0.12,0.045
504,"Paper Folding Workshop With Abigail Lewis Saturday, March 24, 2 to 4pm",0.171,0.105,0.191,0.21100000000000002,0.0,0.059000000000000004,0.086,0.079,0.039,0.059000000000000004
505,Banana itself is actually a berry.,0.023,0.14300000000000002,0.301,0.075,0.075,0.165,0.045,0.098,0.075,0.0
506,beach house with a view,0.045,0.195,0.24100000000000002,0.15,0.023,0.113,0.023,0.0,0.113,0.098
507,Organic Lemon Honey Tea on Sale Now,0.068,0.17300000000000001,0.226,0.09,0.045,0.068,0.045,0.045,0.165,0.075
508,You get what you work for.,0.066,0.105,0.171,0.21100000000000002,0.184,0.145,0.039,0.059000000000000004,0.0,0.02
509,Memorial Day,0.075,0.271,0.203,0.075,0.12,0.045,0.023,0.068,0.0,0.12
510,All that glitters,0.045,0.263,0.0,0.218,0.12,0.075,0.045,0.09,0.045,0.098
511,Feeling sparkly & fabulous! Happy New Year!,0.079,0.08800000000000001,0.08800000000000001,0.228,0.053,0.16699999999999998,0.08800000000000001,0.053,0.079,0.079
512,Just 3 simple steps to #brandmagic,0.105,0.151,0.184,0.217,0.02,0.158,0.039,0.066,0.039,0.02
513,Renaissance Fair,0.105,0.151,0.125,0.0,0.105,0.184,0.079,0.171,0.0,0.079
514,SUPER BOWL LI viewing,0.053,0.114,0.184,0.175,0.053,0.228,0.079,0.08800000000000001,0.026000000000000002,0.0
515,Be My Valentine,0.0,0.165,0.075,0.165,0.271,0.023,0.0,0.023,0.068,0.21100000000000002
516,GIRLS SHOULD NEVER BE AFRAID TO BE SMART.,0.114,0.193,0.254,0.026000000000000002,0.0,0.21899999999999997,0.08800000000000001,0.079,0.026000000000000002,0.0
517,SHRED IT,0.08800000000000001,0.026000000000000002,0.053,0.24600000000000002,0.0,0.132,0.0,0.20199999999999999,0.228,0.026000000000000002
518,I need more space.,0.053,0.24600000000000002,0.316,0.08800000000000001,0.0,0.14,0.026000000000000002,0.026000000000000002,0.105,0.0
519,Stargazing is food for the soul,0.158,0.226,0.068,0.165,0.075,0.098,0.023,0.0,0.12,0.068
520,Summer Camp,0.045,0.195,0.098,0.15,0.09,0.165,0.045,0.075,0.113,0.023
521,Travel Challenge Try a new signature dish in a new country.,0.15,0.068,0.248,0.068,0.0,0.24100000000000002,0.023,0.09,0.023,0.09
522,Easter Sunday Brunch,0.066,0.171,0.16399999999999998,0.191,0.086,0.145,0.079,0.039,0.0,0.059000000000000004
523,Free online video guitar lessons,0.09,0.218,0.218,0.0,0.0,0.263,0.0,0.045,0.09,0.075
524,Grad Photos,0.175,0.254,0.0,0.14,0.0,0.105,0.132,0.026000000000000002,0.079,0.08800000000000001
525,New puppy!,0.045,0.12,0.12,0.293,0.075,0.09,0.045,0.0,0.188,0.023
526,Easy Crochet Projects Perfect for Fall!,0.079,0.08800000000000001,0.228,0.114,0.0,0.193,0.053,0.053,0.079,0.114
527,I FAILED MY WAY TO SUCCESS.,0.023,0.12,0.195,0.165,0.023,0.21100000000000002,0.12,0.12,0.023,0.0
528,40% off,0.14,0.14,0.20199999999999999,0.08800000000000001,0.0,0.158,0.08800000000000001,0.132,0.026000000000000002,0.026000000000000002
529,Rad Shades For Rad Dads,0.075,0.17300000000000001,0.023,0.28600000000000003,0.0,0.023,0.12,0.14300000000000002,0.135,0.023
530,I learned all about life with a ball at my feet.,0.113,0.12,0.188,0.075,0.12,0.12,0.17300000000000001,0.09,0.0,0.0
531,"But behind all your stories is always your mother's story, because hers is where yours begins.",0.14300000000000002,0.068,0.12,0.293,0.0,0.24100000000000002,0.023,0.0,0.045,0.068
532,holiday pop-up shop,0.039,0.105,0.125,0.191,0.125,0.059000000000000004,0.125,0.105,0.066,0.059000000000000004
533,18 MUST HAVE SNACK RECIPES TO GET YOU SUPER BOWL READY,0.16699999999999998,0.16699999999999998,0.228,0.14,0.0,0.053,0.026000000000000002,0.16699999999999998,0.026000000000000002,0.026000000000000002
534,"be kind,",0.023,0.12,0.075,0.28600000000000003,0.14300000000000002,0.098,0.0,0.0,0.12,0.135
535,"Hola, June",0.0,0.12,0.188,0.15,0.045,0.21100000000000002,0.023,0.12,0.068,0.075
536,YES we Can,0.12,0.098,0.09,0.32299999999999995,0.0,0.135,0.09,0.068,0.075,0.0
537,Healthy Summer Meals,0.045,0.15,0.195,0.195,0.09,0.045,0.068,0.0,0.14300000000000002,0.068
538,Feliz Navidad,0.075,0.045,0.045,0.24100000000000002,0.17300000000000001,0.023,0.045,0.165,0.045,0.14300000000000002
539,"Travel far enough,you meet yourself.",0.023,0.0,0.075,0.34600000000000003,0.15,0.023,0.023,0.135,0.158,0.068
540,Need to change your schedule? Sign up for an appointment with your advisorsparkuniversity.edu/advising,0.376,0.045,0.203,0.12,0.0,0.14300000000000002,0.023,0.045,0.023,0.023
541,Fall Fresh Notes,0.075,0.218,0.113,0.068,0.0,0.09,0.12,0.195,0.12,0.0
542,Chill Vibes,0.026000000000000002,0.175,0.105,0.20199999999999999,0.053,0.105,0.14,0.16699999999999998,0.026000000000000002,0.0
543,Best way to celebrate Arbor Day is to be outside.,0.026000000000000002,0.114,0.14,0.307,0.053,0.21899999999999997,0.0,0.08800000000000001,0.0,0.053
544,Kicking up your style Labor Day Sale,0.075,0.17300000000000001,0.165,0.12,0.023,0.158,0.12,0.068,0.0,0.098
545,The Art of Preserving Flowers,0.026000000000000002,0.21899999999999997,0.14,0.193,0.14,0.114,0.0,0.08800000000000001,0.026000000000000002,0.053
546,Donut be jelly.,0.023,0.09,0.165,0.12,0.0,0.195,0.0,0.12,0.135,0.15
547,Keto paleo carb-free breakfasting,0.045,0.271,0.075,0.17300000000000001,0.075,0.158,0.045,0.068,0.023,0.068
548,Single & Fabulous,0.0,0.12,0.068,0.28600000000000003,0.12,0.218,0.0,0.0,0.068,0.12
549,Make a Fun Clutch for Mom,0.188,0.165,0.24100000000000002,0.17300000000000001,0.0,0.09,0.045,0.075,0.0,0.023
550,Hoop Dreams,0.14,0.193,0.263,0.079,0.0,0.079,0.026000000000000002,0.026000000000000002,0.079,0.114
551,The City,0.026000000000000002,0.193,0.053,0.026000000000000002,0.16699999999999998,0.026000000000000002,0.14,0.08800000000000001,0.175,0.105
552,happy thanksgiving,0.12,0.12,0.14300000000000002,0.12,0.12,0.113,0.098,0.12,0.0,0.045
553,BOGO Sale this week only,0.226,0.165,0.256,0.045,0.0,0.12,0.045,0.098,0.045,0.0
554,"Join Us For A Special Knife Skills Workshop At Test Kitchen Wednesday, 5/2, 6PM",0.24100000000000002,0.12,0.188,0.15,0.0,0.158,0.12,0.023,0.0,0.0
555,"I'd rather wear flowers in my hair, than diamonds around my neck.",0.226,0.15,0.18,0.188,0.098,0.023,0.045,0.023,0.0,0.068
556,Working on craft projects when you should be doing house chores or laundry.,0.271,0.098,0.135,0.045,0.0,0.331,0.0,0.0,0.12,0.0
557,Time to pick your bracket!,0.086,0.191,0.257,0.11800000000000001,0.059000000000000004,0.105,0.105,0.039,0.039,0.0
558,Spark SUMMER CAMP INFO SESSION,0.068,0.248,0.09,0.14300000000000002,0.0,0.12,0.165,0.068,0.098,0.0
559,At the end of the day we can endure much more than we think we can.,0.24100000000000002,0.045,0.263,0.15,0.075,0.09,0.0,0.045,0.0,0.09
560,"Success is liking yourself, liking what you do, and liking how you do it. -Maya Angelou",0.075,0.098,0.188,0.045,0.12,0.113,0.045,0.075,0.098,0.14300000000000002
561,Climbing is as close as we can come to flying.,0.023,0.045,0.195,0.226,0.0,0.188,0.075,0.135,0.045,0.068
562,I Voted!,0.026000000000000002,0.16699999999999998,0.272,0.026000000000000002,0.08800000000000001,0.08800000000000001,0.079,0.20199999999999999,0.053,0.0
563,5 ways to get your kids to eat everything,0.17300000000000001,0.248,0.188,0.068,0.075,0.045,0.09,0.045,0.045,0.023
564,"July 4th Picnic Food, Fireworks & Fun! 2pm at Sparkle Park",0.151,0.039,0.151,0.086,0.059000000000000004,0.184,0.039,0.105,0.099,0.086
565,April 22,0.171,0.039,0.184,0.145,0.132,0.11800000000000001,0.0,0.086,0.105,0.02
566,Daddy's #1 Fan,0.098,0.158,0.045,0.09,0.0,0.17300000000000001,0.075,0.165,0.17300000000000001,0.023
567,3 facts,0.14300000000000002,0.045,0.24100000000000002,0.023,0.075,0.14300000000000002,0.12,0.21100000000000002,0.0,0.0
568,Top Denmark getaways,0.075,0.12,0.12,0.218,0.09,0.17300000000000001,0.113,0.045,0.023,0.023
569,Last Days of Summer,0.075,0.188,0.098,0.188,0.075,0.068,0.045,0.075,0.12,0.068
570,Father's Day Savings!,0.053,0.228,0.132,0.20199999999999999,0.026000000000000002,0.079,0.14,0.14,0.0,0.0
571,Burger from scratch,0.023,0.098,0.165,0.17300000000000001,0.045,0.218,0.09,0.14300000000000002,0.045,0.0
572,KEEP CALM AND CLIMB ON,0.20199999999999999,0.105,0.105,0.026000000000000002,0.0,0.228,0.079,0.175,0.079,0.0
573,Sunshine Cleaners,0.068,0.023,0.271,0.15,0.0,0.21100000000000002,0.045,0.14300000000000002,0.045,0.045
574,Black Friday deal,0.113,0.263,0.098,0.14300000000000002,0.0,0.098,0.098,0.113,0.0,0.075
575,Behind every successful woman is herself.,0.079,0.14,0.21899999999999997,0.263,0.08800000000000001,0.079,0.026000000000000002,0.053,0.0,0.053
576,MUSIC HEALS.,0.02,0.066,0.237,0.184,0.02,0.257,0.079,0.079,0.059000000000000004,0.0
577,’Tis the season to TREAT YO SELF,0.175,0.20199999999999999,0.079,0.21899999999999997,0.0,0.132,0.053,0.026000000000000002,0.026000000000000002,0.08800000000000001
578,"Knock, Knock...",0.0,0.12,0.045,0.34600000000000003,0.09,0.09,0.14300000000000002,0.14300000000000002,0.0,0.023
579,"Civil Rights Day January 15, 2018",0.098,0.098,0.165,0.195,0.12,0.233,0.0,0.045,0.023,0.023
580,Mother’s Day Brunch Recipes,0.14300000000000002,0.113,0.113,0.12,0.098,0.195,0.0,0.075,0.0,0.14300000000000002
581,UNIVERSITY TOUR,0.12,0.331,0.24100000000000002,0.12,0.0,0.0,0.12,0.068,0.0,0.0
582,90's Mixtape,0.0,0.14300000000000002,0.068,0.32299999999999995,0.0,0.263,0.135,0.045,0.023,0.0
583,Kindness is Free. Pass it on.,0.098,0.068,0.023,0.165,0.12,0.075,0.045,0.098,0.165,0.14300000000000002
584,Urban Planning Report FY 2020 Budget and Strategy Proposal,0.195,0.15,0.158,0.045,0.023,0.188,0.023,0.075,0.068,0.075
585,Happiness is the sound of raindrops on your umbrella.,0.0,0.165,0.21100000000000002,0.195,0.12,0.188,0.0,0.075,0.0,0.045
586,How to plan an affordable excursion for the whole family.,0.188,0.17300000000000001,0.28600000000000003,0.0,0.0,0.165,0.098,0.09,0.0,0.0
587,Summer Fruit,0.14300000000000002,0.075,0.045,0.218,0.023,0.195,0.0,0.023,0.188,0.09
588,Tech Round Up Latest Gadgets For Dad,0.12,0.195,0.195,0.28600000000000003,0.0,0.045,0.045,0.113,0.0,0.0
589,Bloom Room unique flower arrangements,0.075,0.17300000000000001,0.09,0.188,0.12,0.045,0.045,0.075,0.045,0.14300000000000002
590,"May good luck be with you wherever you go, and your blessings outnumber the Shamrocks that grow.",0.15,0.098,0.33799999999999997,0.075,0.045,0.158,0.045,0.0,0.023,0.068
591,LESS WORRY — MORE SLEEP,0.125,0.125,0.184,0.21100000000000002,0.0,0.039,0.066,0.059000000000000004,0.125,0.066
592,A look into the macro.,0.0,0.218,0.165,0.12,0.023,0.12,0.068,0.15,0.135,0.0
593,Happy Lunar New Year!,0.068,0.195,0.023,0.24100000000000002,0.14300000000000002,0.045,0.12,0.045,0.075,0.045
594,Great Gifts for Great Dads,0.045,0.165,0.218,0.12,0.045,0.195,0.023,0.12,0.068,0.0
595,Recipes to Celebrate National Popcorn Day,0.08800000000000001,0.16699999999999998,0.193,0.105,0.026000000000000002,0.16699999999999998,0.08800000000000001,0.0,0.14,0.026000000000000002
596,Denim Dreams Lookbook,0.075,0.24100000000000002,0.14300000000000002,0.0,0.068,0.195,0.075,0.045,0.113,0.045
597,"First my mother, forever my friend.",0.086,0.125,0.105,0.105,0.21100000000000002,0.086,0.086,0.0,0.099,0.099
598,there's always room for a story that can transport people to another place.,0.045,0.17300000000000001,0.098,0.368,0.045,0.09,0.0,0.158,0.0,0.023
599,Colors of Cuba,0.14,0.08800000000000001,0.14,0.175,0.026000000000000002,0.079,0.14,0.132,0.053,0.026000000000000002
600,Recipes that will have you inspired to eat more plants,0.135,0.165,0.023,0.271,0.075,0.045,0.023,0.045,0.068,0.15
601,decadent desserts for Valentine's Day,0.02,0.171,0.039,0.276,0.099,0.11800000000000001,0.0,0.132,0.02,0.125
602,GABRIELLA • GARRET,0.045,0.218,0.09,0.218,0.0,0.14300000000000002,0.098,0.165,0.023,0.0
603,Wild Child,0.0,0.195,0.023,0.218,0.0,0.113,0.14300000000000002,0.113,0.195,0.0
604,Hot air balloon ornament tutorial,0.053,0.228,0.14,0.026000000000000002,0.0,0.193,0.053,0.14,0.079,0.08800000000000001
605,Take every risk,0.075,0.14300000000000002,0.165,0.195,0.0,0.098,0.135,0.098,0.09,0.0
606,Recipe for a great 4th Sun & drinks & splash,0.175,0.08800000000000001,0.16699999999999998,0.0,0.026000000000000002,0.21100000000000002,0.08800000000000001,0.053,0.114,0.079
607,The Ultimate Carrot Cake,0.08800000000000001,0.16699999999999998,0.21899999999999997,0.053,0.053,0.114,0.0,0.026000000000000002,0.053,0.228
608,Treat Yo Self,0.0,0.175,0.158,0.193,0.0,0.105,0.0,0.053,0.263,0.053
609,Life is a Fiesta!,0.0,0.105,0.079,0.377,0.0,0.228,0.079,0.053,0.053,0.026000000000000002
610,share a spark,0.02,0.237,0.184,0.151,0.066,0.039,0.039,0.099,0.145,0.02
611,Join French Club,0.12,0.218,0.09,0.248,0.023,0.12,0.0,0.09,0.045,0.045
612,Modern Calligraphy 101,0.066,0.066,0.039,0.263,0.257,0.079,0.066,0.039,0.02,0.105
613,Blueberry Delight,0.0,0.14300000000000002,0.09,0.34600000000000003,0.045,0.188,0.023,0.0,0.023,0.14300000000000002
614,Rock Candy!,0.045,0.17300000000000001,0.068,0.248,0.0,0.098,0.158,0.165,0.045,0.0
615,Tear up the sand dunes in your brand new ATV!,0.045,0.045,0.14300000000000002,0.068,0.075,0.218,0.09,0.195,0.12,0.0
616,Find a reason in your life that makes you jump out of bed,0.09,0.12,0.316,0.165,0.023,0.165,0.075,0.0,0.023,0.023
617,8 household items to give a fun pop of color,0.053,0.263,0.281,0.0,0.053,0.193,0.053,0.079,0.0,0.026000000000000002
618,Wishing You a Happy 4th!,0.193,0.228,0.20199999999999999,0.08800000000000001,0.026000000000000002,0.026000000000000002,0.053,0.0,0.079,0.105
619,Pizza Fundraiser Night!,0.068,0.165,0.17300000000000001,0.195,0.0,0.113,0.12,0.12,0.045,0.0
620,Season’s Greetings!,0.0,0.098,0.075,0.098,0.098,0.28600000000000003,0.12,0.09,0.023,0.113
621,$35 Pottery Class Special,0.12,0.0,0.218,0.218,0.0,0.165,0.068,0.135,0.0,0.075
622,Bird House DIY guide,0.113,0.218,0.293,0.12,0.0,0.158,0.0,0.0,0.023,0.075
623,Car Lease Specials,0.023,0.135,0.248,0.09,0.0,0.068,0.195,0.14300000000000002,0.023,0.075
624,Don't tell me the sky’s the limit when there are footprints on the moon.,0.059000000000000004,0.125,0.191,0.132,0.066,0.145,0.039,0.079,0.099,0.066
625,NEED A VISUAL FOR HISTORY CLASS?,0.191,0.059000000000000004,0.105,0.36200000000000004,0.0,0.158,0.0,0.105,0.0,0.02
626,St. Patrick’s Day,0.0,0.226,0.12,0.308,0.0,0.045,0.188,0.0,0.09,0.023
627,You always know how to lift me up,0.0,0.14300000000000002,0.165,0.195,0.045,0.098,0.045,0.0,0.21100000000000002,0.098
628,May 18,0.14300000000000002,0.14300000000000002,0.24100000000000002,0.15,0.0,0.09,0.045,0.12,0.0,0.068
629,"God could not be everywhere, and therefore he made mothers",0.0,0.14,0.14,0.307,0.14,0.114,0.053,0.0,0.053,0.053
630,In honor of the brave,0.086,0.132,0.25,0.145,0.099,0.079,0.105,0.086,0.02,0.0
631,Nothing teaches character better than generosity.,0.12,0.075,0.14300000000000002,0.32299999999999995,0.09,0.113,0.0,0.023,0.045,0.068
632,"In order for the light to shine so brightly, the darkness must be present.",0.045,0.165,0.068,0.113,0.075,0.098,0.14300000000000002,0.15,0.14300000000000002,0.0
633,AMBER REYN,0.02,0.105,0.16399999999999998,0.25,0.132,0.059000000000000004,0.0,0.132,0.079,0.059000000000000004
634,Ways to Beat Allergies this Spring.,0.075,0.21100000000000002,0.21100000000000002,0.195,0.0,0.14300000000000002,0.045,0.0,0.098,0.023
635,Italian Gelato,0.0,0.226,0.075,0.023,0.075,0.256,0.045,0.113,0.068,0.12
636,AFTER FINALS SALE,0.075,0.17300000000000001,0.21100000000000002,0.098,0.0,0.068,0.135,0.12,0.075,0.045
637,Wedding Venue Tours,0.039,0.217,0.171,0.079,0.066,0.16399999999999998,0.099,0.125,0.0,0.039
638,"What you can do, I can do better.",0.059000000000000004,0.19699999999999998,0.125,0.191,0.02,0.125,0.039,0.105,0.099,0.039
639,Back to School Bake Sale Wednesday at 12pm,0.228,0.228,0.079,0.114,0.0,0.105,0.08800000000000001,0.079,0.026000000000000002,0.053
640,Goodbye School!,0.045,0.24100000000000002,0.233,0.098,0.045,0.14300000000000002,0.045,0.0,0.075,0.075
641,25% off back to school sale,0.098,0.15,0.203,0.075,0.023,0.09,0.195,0.165,0.0,0.0
642,International WOMEN'S DAY,0.08800000000000001,0.21899999999999997,0.228,0.16699999999999998,0.0,0.026000000000000002,0.053,0.053,0.026000000000000002,0.14
643,simple & elegant,0.171,0.21100000000000002,0.059000000000000004,0.138,0.066,0.125,0.039,0.066,0.105,0.02
644,14 Sparkling Cocktail Recipes,0.075,0.075,0.218,0.113,0.09,0.113,0.023,0.098,0.12,0.075
645,Clara Blossom masseuse,0.08800000000000001,0.114,0.21899999999999997,0.114,0.053,0.053,0.053,0.08800000000000001,0.105,0.114
646,sign up now,0.068,0.098,0.075,0.218,0.045,0.28600000000000003,0.12,0.068,0.023,0.0
647,Keep Calm and Visit London,0.228,0.175,0.105,0.0,0.14,0.14,0.053,0.0,0.079,0.079
